local_timestamp,epoch,datetime,node_file_id,co2_raw,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,pm2_5,pressure,rh,temp,node_id
2022-03-08 14:00:00,1646776800.0,2022-03-08 22:00:00,2658159,531.35246,0.14895000000000003,0.026839999999999975,0.008550000000000002,0.0014899999999999913,,,,,253
2022-03-08 15:00:00,1646780400.0,2022-03-08 23:00:00,2658178,,,,,,,,,,253
2022-03-08 16:00:00,1646784000.0,2022-03-09 00:00:00,2658223,,,,,,,,,,253
2022-03-09 15:00:00,1646866800.0,2022-03-09 23:00:00,2670183,470.6393415,0.07566500000000004,0.026041833333333375,-0.005176166666666648,0.0017541666666666678,,1002.9383793333334,27.542777166666667,23.97747783333333,253
2022-03-09 16:00:00,1646870400.0,2022-03-10 00:00:00,2670260,441.80061366666666,0.07019683333333332,0.025846499999999994,-0.005516833333333304,0.002011166666666675,,1002.506346,27.770587833333334,23.9013455,253
2022-03-09 17:00:00,1646874000.0,2022-03-10 01:00:00,2670307,444.3311171666667,0.07334066666666667,0.026404666666666687,-0.006171499999999996,0.0017018333333333469,,1002.5490388333334,28.8693115,23.951069666666665,253
2022-03-09 18:00:00,1646877600.0,2022-03-10 02:00:00,2670186,445.861712,0.07879233333333335,0.026219666666666697,-0.005686666666666673,0.0007831666666666681,,1002.642611,29.010472666666665,24.032837,253
2022-03-09 19:00:00,1646881200.0,2022-03-10 03:00:00,2670254,439.7508696666667,0.08543216666666664,0.026806833333333335,-0.0063053333333333295,0.0014019999999999588,,1002.797809,30.173070666666668,23.977783166666665,253
2022-03-09 20:00:00,1646884800.0,2022-03-10 04:00:00,2670267,442.17572333333334,0.11056166666666667,0.027123833333333347,-0.006139666666666654,0.0008523333333333438,,1002.8788415,30.766674166666668,24.007273333333334,253
2022-03-09 21:00:00,1646888400.0,2022-03-10 05:00:00,2670197,451.02511,0.09297166666666673,0.026800666666666695,-0.005664999999999976,-0.0007685000000000053,,1002.9741686666666,31.158502833333333,24.075660166666665,253
2022-03-09 22:00:00,1646892000.0,2022-03-10 06:00:00,2670203,450.638434,0.08471200000000001,0.026484833333333346,-0.00510883333333334,-0.0020899999999999808,,1003.1150345,31.014318,24.0549155,253
2022-03-09 23:00:00,1646895600.0,2022-03-10 07:00:00,2670253,453.896282,0.08765033333333327,0.02664050000000001,-0.004618999999999984,-0.0030828333333333124,,1003.2958516666666,30.792180333333334,24.064174666666666,253
2022-03-10 00:00:00,1646899200.0,2022-03-10 08:00:00,2670309,454.381108,0.08916533333333337,0.026584333333333376,-0.004553666666666678,-0.0038216666666666677,,1003.8232665,30.643763333333332,24.061839333333335,253
2022-03-10 01:00:00,1646902800.0,2022-03-10 09:00:00,2670217,451.399826,0.07742116666666671,0.026007666666666707,-0.004599999999999993,-0.0031318333333333337,,1004.2445481666666,30.705391833333334,24.018031833333332,253
2022-03-10 02:00:00,1646906400.0,2022-03-10 10:00:00,2670258,442.1021973333333,0.06256,0.025324166666666703,-0.004173666666666687,-0.002479166666666699,,1004.3422063333334,30.033895833333332,24.0204295,253
2022-03-10 03:00:00,1646910000.0,2022-03-10 11:00:00,2670289,443.023736,0.06168966666666664,0.025088500000000014,-0.0038639999999999786,-0.003053833333333311,,1004.5278481666667,29.275476166666667,24.001921166666666,253
2022-03-10 04:00:00,1646913600.0,2022-03-10 12:00:00,2670209,445.60446833333333,0.05467833333333333,0.02472966666666665,-0.003671833333333374,-0.0037349999999999883,,1004.8974993333334,28.100739833333332,23.985485,253
2022-03-10 05:00:00,1646917200.0,2022-03-10 13:00:00,2670251,452.1416755,0.06413400000000002,0.025413999999999992,-0.0034518333333333207,-0.004106333333333323,,1005.6592446666666,26.972631,23.9218075,253
2022-03-10 06:00:00,1646920800.0,2022-03-10 14:00:00,2670224,450.95237333333336,0.07027883333333335,0.026092666666666653,-0.001690999999999998,-0.004236166666666652,,1006.5456403333334,23.970510666666666,23.847840833333333,253
2022-03-10 07:00:00,1646924400.0,2022-03-10 15:00:00,2670177,441.8559335,0.038002666666666685,0.022784499999999985,-0.001163166666666715,-0.004230333333333336,,1007.3143893333333,20.000583166666665,23.772829166666668,253
2022-03-10 08:00:00,1646928000.0,2022-03-10 16:00:00,2670211,438.523943220339,0.04947728813559321,0.022655254237288147,-0.0015981355932203067,-0.0029627118644068307,,1008.0920694915254,18.35031779661017,23.697530508474575,253
2022-03-10 09:00:00,1646931600.0,2022-03-10 17:00:00,2670215,442.9178753333333,0.055258500000000044,0.023383166666666677,-0.002243833333333334,-0.0018611666666666915,,1008.8481793333333,17.818268333333332,23.586058333333334,253
2022-03-10 10:00:00,1646935200.0,2022-03-10 18:00:00,2670287,468.2076461666667,0.06275349999999996,0.023404333333333305,-0.0030080000000000107,-0.0011251666666666216,,1009.3126743333333,17.179511833333333,23.567739,253
2022-03-10 11:00:00,1646938800.0,2022-03-10 19:00:00,2670250,488.150321,0.0659791666666667,0.023560000000000025,-0.002563666666666631,-0.0010326666666666817,,1009.1786093333334,16.372255,23.765016666666668,253
2022-03-10 12:00:00,1646942400.0,2022-03-10 20:00:00,2670212,475.1813921666667,0.06933016666666669,0.024288666666666625,-0.002142833333333316,-0.001533500000000021,,1008.7674775,15.058344666666667,23.981300166666667,253
2022-03-10 13:00:00,1646946000.0,2022-03-10 21:00:00,2670227,482.4780588333333,0.07865966666666668,0.02326466666666671,-0.0019038333333333268,-0.0008016666666667005,,1008.194034,14.434443333333332,24.149004666666666,253
2022-03-10 14:00:00,1646949600.0,2022-03-10 22:00:00,2670273,489.0898726666667,0.07062299999999994,0.023394000000000026,-0.0015518333333333079,-0.0007253333333333001,,1008.1803176666667,14.208842833333334,24.302697,253
2022-03-10 15:00:00,1646953200.0,2022-03-10 23:00:00,2670265,461.2176651666667,0.07906450000000004,0.02317150000000001,-0.002099166666666652,-0.0006991666666666396,,1008.3660331666666,14.180530833333334,24.440330666666668,253
2022-03-10 16:00:00,1646956800.0,2022-03-11 00:00:00,2670228,452.9209891666667,0.06045466666666666,0.022853000000000012,-0.002104666666666699,-0.0007739999999999969,,1008.6194336666666,13.872162166666667,24.53499083333333,253
2022-03-10 17:00:00,1646960400.0,2022-03-11 01:00:00,2670244,440.0909433333333,0.06679099999999999,0.023208666666666655,-0.0025348333333333195,-0.0012423333333333453,,1008.7320921666667,14.227558166666666,24.629758833333334,253
2022-03-10 18:00:00,1646964000.0,2022-03-11 02:00:00,2670194,455.1216755,0.12013450000000003,0.024485499999999993,-0.0031456666666666577,-0.001932833333333328,,1009.1317711666667,14.995176166666667,24.7046905,253
2022-03-10 19:00:00,1646967600.0,2022-03-11 03:00:00,2670295,470.7237715,0.1299131666666667,0.024790666666666628,-0.0033636666666666537,-0.0027565000000000506,,1009.6113863333334,15.203307,24.738630666666666,253
2022-03-10 20:00:00,1646971200.0,2022-03-11 04:00:00,2670181,466.7609898333333,0.116485,0.024286833333333313,-0.002725499999999992,-0.0034993333333332988,,1010.0221588333334,14.526877666666667,24.734159333333334,253
2022-03-10 21:00:00,1646974800.0,2022-03-11 05:00:00,2670226,470.0220248333333,0.11739366666666667,0.024345666666666654,-0.0023498333333333843,-0.0036728333333333474,,1010.5498633333333,14.260762,24.756745333333335,253
2022-03-10 22:00:00,1646978400.0,2022-03-11 06:00:00,2670176,466.6534608333333,0.10185149999999998,0.023963000000000012,-0.0020316666666667094,-0.003970666666666678,,1010.7623888333334,13.998062166666667,24.754460333333334,253
