date,co_aqs_cranston,co_quantaq_pha,rh_quantaq_pha,temp_quantaq_pha,co_quantaq_pema,rh_quantaq_pema,temp_quantaq_pema,co_quantaq_dpw,rh_quantaq_dpw,temp_quantaq_dpw,co_aqs_myron
2024-12-28 11:00:00+00:00,0.589,1.100745,81.0,3.142,0.949503,80.667,4.218,0.927699,80.203,4.478,
2024-12-28 12:00:00+00:00,0.567,1.109217,82.327,3.427,0.981325,82.147,4.407,0.949113,81.948,4.472,
2024-12-28 18:00:00+00:00,0.403,1.01725,84.9,9.082,1.001487,85.438,8.967,0.892972,85.785,8.957,
2024-12-28 19:00:00+00:00,0.31,0.933899,86.28,9.257,0.900158,86.232,9.405,0.855158,86.228,8.945,
2024-12-28 20:00:00+00:00,0.362,0.989612,87.068,9.522,0.915095,86.747,9.802,0.922497,87.875,9.028,
2024-12-28 21:00:00+00:00,0.395,1.112379,88.22,9.415,0.985118,88.072,9.593,1.001318,89.27,9.113,
2024-12-29 01:00:00+00:00,0.529,0.939189,89.822,10.263,1.012406,88.822,10.4,1.102254,91.033,9.157,
2024-12-29 02:00:00+00:00,0.453,0.832824,89.533,10.578,0.988698,88.498,10.63,0.819613,92.76,9.963,
2024-12-29 03:00:00+00:00,0.369,0.850623,89.397,10.625,1.036671,88.5,10.757,0.818662,90.2,10.137,
2024-12-29 04:00:00+00:00,0.278,0.935876,89.327,10.658,1.008105,88.068,10.718,0.998493,90.008,9.517,
2024-12-29 05:00:00+00:00,0.378,1.010009,89.658,10.568,0.968965,88.515,10.633,0.852948,91.112,9.445,
2024-12-29 07:00:00+00:00,0.409,1.122316,89.773,10.345,1.066139,87.98,10.497,1.109415,91.072,9.427,
2024-12-29 08:00:00+00:00,0.359,1.006953,89.775,10.242,1.036377,88.778,10.16,0.783677,90.815,9.213,
2024-12-29 11:00:00+00:00,0.503,0.954449,90.647,9.42,1.294205,88.775,9.683,0.819011,91.037,9.685,
2024-12-29 12:00:00+00:00,0.322,1.018314,90.802,9.545,0.981195,89.747,9.888,0.815989,90.475,9.558,
2024-12-29 13:00:00+00:00,0.356,1.046463,90.258,10.063,1.120979,88.518,10.512,0.772384,90.185,9.645,
2024-12-29 14:00:00+00:00,0.407,1.076753,88.142,11.132,0.899374,86.422,11.383,0.789998,90.555,10.272,
2024-12-29 15:00:00+00:00,0.298,0.926624,87.013,11.55,0.830041,84.878,11.688,0.838079,88.987,10.587,
2024-12-29 16:00:00+00:00,0.256,0.90649,87.885,11.567,0.796992,87.168,11.227,0.878146,89.498,10.76,
2024-12-29 17:00:00+00:00,0.299,0.843052,87.323,12.382,0.84925,86.663,11.922,0.878865,87.967,11.502,
2024-12-29 18:00:00+00:00,0.31,0.880168,85.47,14.058,0.823164,84.54,13.34,0.664866,87.18,12.055,
2024-12-29 19:00:00+00:00,0.255,0.806487,81.92,15.283,0.794818,82.23,14.273,0.857478,88.382,12.073,
2024-12-29 20:00:00+00:00,0.201,0.815084,81.968,14.907,0.770016,83.27,13.747,0.941712,87.593,11.705,
2024-12-29 21:00:00+00:00,0.194,0.888775,83.702,13.788,0.819055,84.727,12.978,1.002859,88.888,11.202,
2024-12-29 22:00:00+00:00,0.199,1.164135,88.042,11.875,0.816005,85.773,12.343,0.94735,90.508,10.485,
2024-12-29 23:00:00+00:00,0.284,0.931996,89.408,10.958,0.766647,85.735,11.803,0.995764,89.0,10.343,
2024-12-30 00:00:00+00:00,0.229,0.888066,89.263,10.338,0.792227,85.372,11.518,0.858577,89.398,9.837,
2024-12-30 01:00:00+00:00,0.199,0.898096,92.415,9.68,0.826409,87.295,10.883,0.741403,90.53,10.162,
2024-12-30 02:00:00+00:00,0.164,0.908605,91.437,10.292,0.762522,86.107,11.415,0.791841,88.318,11.35,
2024-12-30 03:00:00+00:00,0.147,0.887714,90.825,10.583,0.751208,84.308,12.243,0.77534,84.833,12.52,
2024-12-30 04:00:00+00:00,0.13,0.722245,87.655,12.32,0.732336,83.232,12.895,0.664476,83.56,12.925,
2024-12-30 05:00:00+00:00,0.131,0.678492,82.897,13.005,0.703157,79.937,13.6,0.670879,83.165,12.797,
2024-12-30 06:00:00+00:00,0.132,0.674172,82.848,12.863,0.702974,79.203,13.462,0.718872,82.367,12.822,
2024-12-30 07:00:00+00:00,0.134,0.66884,81.752,13.585,0.700668,80.472,13.275,0.652407,83.197,13.085,
2024-12-30 08:00:00+00:00,0.133,0.669622,82.332,13.258,0.697866,80.883,13.53,0.702627,82.39,13.405,
2024-12-30 09:00:00+00:00,0.131,0.672229,83.165,13.103,0.704391,81.013,13.455,0.684713,82.51,13.443,
2024-12-30 10:00:00+00:00,0.135,0.682573,84.933,12.865,0.70941,82.617,13.328,0.679194,82.258,13.547,
2024-12-30 11:00:00+00:00,0.141,0.683522,86.138,12.8,0.733178,82.94,13.477,0.74651,84.898,12.995,
2024-12-30 12:00:00+00:00,0.174,0.692524,90.705,12.893,0.734951,87.553,13.153,0.662908,90.877,12.692,
2024-12-30 13:00:00+00:00,0.17,0.70608,90.37,13.24,0.745484,88.253,13.307,0.655011,91.487,12.838,
2024-12-30 14:00:00+00:00,0.164,0.723136,90.022,12.972,0.743033,88.435,12.975,0.646338,91.405,12.438,
2024-12-30 15:00:00+00:00,0.172,0.71816,91.352,13.072,0.757683,89.7,13.238,0.667309,92.333,12.713,
2024-12-30 16:00:00+00:00,0.322,0.721461,90.018,13.827,0.793992,89.108,13.913,0.677988,91.815,13.532,
2024-12-30 17:00:00+00:00,0.361,0.698521,82.685,15.037,0.740492,83.622,14.87,0.699431,86.068,14.543,
2024-12-30 18:00:00+00:00,0.364,0.690491,67.313,17.298,0.737856,69.683,16.677,0.688538,75.342,15.985,
2024-12-30 19:00:00+00:00,0.389,0.690028,68.098,15.953,0.755302,65.555,16.755,0.700006,68.545,16.427,
2024-12-30 20:00:00+00:00,0.419,0.733412,68.777,15.303,0.796847,65.4,16.198,0.705472,67.593,15.553,
2024-12-30 21:00:00+00:00,0.472,0.755522,70.828,12.955,0.813263,68.633,13.713,0.726188,70.275,12.803,
2024-12-30 22:00:00+00:00,0.523,0.768835,69.667,10.72,0.827115,66.08,11.758,0.769125,72.618,11.035,
2024-12-30 23:00:00+00:00,0.561,0.733039,58.728,10.058,0.761485,54.042,11.118,0.790678,65.53,10.297,
2024-12-31 00:00:00+00:00,0.611,0.760277,60.303,9.27,0.816043,56.498,10.238,0.83012,65.478,9.285,
2024-12-31 01:00:00+00:00,0.411,0.817351,66.622,7.918,0.891016,61.98,9.193,0.829485,68.365,8.39,
2024-12-31 02:00:00+00:00,0.376,0.766109,65.872,7.833,0.846466,62.882,8.7,0.756145,64.59,8.598,
2024-12-31 03:00:00+00:00,0.417,0.8096,68.672,7.233,0.833504,64.342,8.313,0.744131,64.772,8.617,
2024-12-31 04:00:00+00:00,0.393,0.798851,70.905,6.63,0.839061,66.032,7.905,0.747681,65.03,8.387,
2024-12-31 05:00:00+00:00,,0.770348,68.253,6.913,0.815051,65.747,7.64,0.755864,66.717,7.708,
2024-12-31 06:00:00+00:00,,0.77873,70.345,6.3,0.825346,67.053,7.167,0.754772,67.445,7.258,
2024-12-31 07:00:00+00:00,0.309,0.857731,75.92,4.94,0.800622,68.45,6.693,0.741956,68.262,6.983,
2024-12-31 08:00:00+00:00,0.342,0.821888,77.068,4.645,0.915223,70.692,6.108,0.758087,70.902,6.303,
2024-12-31 09:00:00+00:00,0.348,0.76366,75.723,4.84,0.954725,78.235,4.413,0.804861,75.257,5.293,
2024-12-31 10:00:00+00:00,0.404,0.774747,73.178,5.203,0.900948,76.508,4.538,0.797071,74.535,5.252,
2024-12-31 11:00:00+00:00,0.531,0.761777,74.005,4.798,1.022436,78.865,3.938,0.843798,75.685,4.872,
2024-12-31 12:00:00+00:00,0.49,0.791841,73.523,4.71,1.106739,79.653,3.695,0.89501,76.663,4.635,
2024-12-31 13:00:00+00:00,0.453,0.773705,58.792,8.723,0.938171,60.378,8.547,0.914092,70.845,6.17,
2024-12-31 14:00:00+00:00,0.488,0.741019,43.852,12.848,0.832987,44.903,12.635,0.85944,52.443,10.892,
2024-12-31 15:00:00+00:00,0.45,0.718576,34.07,16.445,0.784219,37.6,14.777,0.755266,42.703,13.287,
2024-12-31 16:00:00+00:00,0.36,0.692011,31.705,17.375,0.762513,33.617,16.52,0.731604,37.298,15.237,
2024-12-31 17:00:00+00:00,0.293,0.70979,31.168,17.4,0.764485,34.053,16.397,0.705347,38.268,15.502,
2024-12-31 18:00:00+00:00,0.197,0.743863,34.183,16.627,0.812248,36.78,15.573,0.834894,41.608,14.002,
2024-12-31 19:00:00+00:00,0.198,0.761076,39.938,14.087,0.787867,41.167,13.582,0.722139,46.918,13.05,
2024-12-31 20:00:00+00:00,0.212,0.824563,50.267,11.173,0.804773,52.19,11.117,0.738893,59.827,10.468,
2024-12-31 21:00:00+00:00,0.222,0.843048,55.053,9.042,0.853729,59.008,9.14,0.868543,60.327,8.633,
2024-12-31 22:00:00+00:00,0.28,0.905653,64.817,7.423,0.930361,65.052,7.847,1.01088,71.892,7.413,
2024-12-31 23:00:00+00:00,0.39,0.996607,73.593,6.377,0.889684,72.26,7.363,0.922071,81.787,6.593,
2025-01-01 03:00:00+00:00,0.317,0.925564,88.632,4.712,0.892653,85.282,4.825,0.773471,88.192,5.043,
2025-01-01 04:00:00+00:00,0.319,0.840493,81.265,6.032,0.847056,78.463,6.383,0.735435,83.622,5.78,
2025-01-01 05:00:00+00:00,,0.818929,79.072,6.948,0.805873,77.733,7.042,0.721798,81.582,6.833,
2025-01-01 06:00:00+00:00,,0.821728,88.69,6.9,0.821173,85.47,7.253,0.759367,88.317,7.417,
2025-01-01 07:00:00+00:00,,0.815352,91.383,7.462,0.839823,88.412,7.685,0.699104,91.262,8.283,
2025-01-01 08:00:00+00:00,,0.821973,91.343,7.96,0.806791,88.998,8.395,0.769216,90.112,8.753,
2025-01-01 09:00:00+00:00,,0.88168,90.983,8.59,0.867636,88.8,8.937,0.73537,90.848,8.883,
2025-01-01 10:00:00+00:00,,0.994576,90.713,8.868,1.01929,88.627,9.36,0.854377,90.787,9.192,
2025-01-01 11:00:00+00:00,,0.984569,90.935,9.003,0.97902,88.898,9.793,0.858659,91.528,9.343,
2025-01-01 12:00:00+00:00,,0.838419,90.828,9.09,0.968223,89.525,10.015,1.068293,92.16,9.81,
2025-01-01 13:00:00+00:00,,0.775831,89.962,9.11,0.865635,87.567,10.202,0.965479,90.158,9.93,
2025-01-01 14:00:00+00:00,,0.75415,89.215,9.64,0.802963,85.957,10.447,0.799401,88.952,9.928,
2025-01-01 15:00:00+00:00,,0.766556,86.157,11.002,0.833152,85.763,10.665,0.781748,87.748,10.765,
2025-01-01 16:00:00+00:00,,0.704203,81.507,10.683,0.780013,84.027,10.36,0.708391,83.003,10.68,
2025-01-01 17:00:00+00:00,,0.722143,79.202,10.385,0.787623,80.8,10.28,0.706167,79.57,10.373,
2025-01-01 18:00:00+00:00,,0.740844,71.75,10.808,0.780301,74.548,10.33,0.715067,74.907,10.055,
2025-01-01 19:00:00+00:00,,0.727224,58.7,13.253,0.76456,62.203,12.377,0.714376,65.882,11.4,
2025-01-01 20:00:00+00:00,,0.726792,62.085,12.172,0.772184,62.872,11.932,0.720823,65.007,11.587,
2025-01-01 21:00:00+00:00,,0.765044,70.93,10.225,0.840307,69.165,10.683,0.745131,70.27,10.593,
2025-01-01 22:00:00+00:00,,0.786716,74.983,9.72,0.839748,74.66,10.085,0.783309,73.342,10.187,
2025-01-01 23:00:00+00:00,,0.76305,76.18,8.948,0.79589,76.312,9.173,0.748253,75.677,9.43,
2025-01-02 00:00:00+00:00,,0.729248,71.023,7.333,0.76131,70.067,7.808,0.722426,70.305,7.703,
2025-01-02 01:00:00+00:00,,0.713811,73.567,5.595,0.7539,73.005,5.875,0.704415,71.537,6.007,
2025-01-02 02:00:00+00:00,,0.709967,73.408,5.01,0.777525,72.535,5.458,0.703047,72.69,5.53,
2025-01-02 03:00:00+00:00,,0.71363,70.982,4.792,0.757391,69.447,5.348,0.699399,69.69,5.387,
2025-01-02 04:00:00+00:00,,0.703204,68.388,4.468,0.760161,67.353,5.035,0.733601,66.933,5.158,
2025-01-02 05:00:00+00:00,,0.699362,65.513,3.867,0.746646,64.8,4.507,0.68726,62.937,4.765,
2025-01-02 06:00:00+00:00,,0.693886,62.023,3.33,0.754739,61.272,3.978,0.683611,58.84,4.362,
2025-01-02 07:00:00+00:00,,0.693468,58.768,3.02,0.744673,57.642,3.725,0.681851,55.43,4.113,
2025-01-02 08:00:00+00:00,,0.694872,55.422,2.898,0.741689,53.137,3.657,0.686727,52.587,3.908,
2025-01-02 09:00:00+00:00,,0.698765,53.24,2.845,0.760614,50.997,3.492,0.68946,50.208,3.943,
2025-01-02 10:00:00+00:00,,0.707616,52.567,2.85,0.767146,50.645,3.487,0.70146,49.292,4.012,
2025-01-02 11:00:00+00:00,,0.71331,51.885,2.973,0.765697,49.46,3.672,0.742425,48.323,4.22,
2025-01-02 12:00:00+00:00,,0.720419,54.39,3.272,0.781841,50.982,4.005,0.744885,52.56,4.013,
2025-01-02 13:00:00+00:00,,0.725557,47.33,5.472,0.774007,47.488,5.693,0.729598,50.675,4.59,
2025-01-02 14:00:00+00:00,,0.71086,37.892,7.445,0.759791,38.607,7.147,0.717036,41.58,6.123,
2025-01-02 15:00:00+00:00,,0.706945,31.708,9.13,0.755701,34.218,8.063,0.714988,36.655,6.76,
2025-01-02 16:00:00+00:00,,0.713889,28.205,10.045,0.763026,30.23,8.828,0.713589,33.065,7.222,
2025-01-02 17:00:00+00:00,,0.709105,28.228,10.458,0.763744,30.987,8.92,0.716161,33.15,7.645,
2025-01-02 18:00:00+00:00,,0.716281,32.673,9.807,0.774965,34.717,8.465,0.723465,36.665,7.882,
2025-01-02 19:00:00+00:00,,0.7315,39.055,8.423,0.772898,39.83,8.4,0.724669,41.957,7.275,
2025-01-02 20:00:00+00:00,,0.757797,40.93,7.107,0.785119,43.015,6.985,0.748322,42.195,7.027,
2025-01-02 21:00:00+00:00,,0.766168,41.002,4.913,0.8023,41.773,5.383,0.74925,39.565,5.732,
2025-01-02 22:00:00+00:00,,0.750313,40.288,4.385,0.80836,39.463,4.895,0.775175,38.482,5.407,
2025-01-02 23:00:00+00:00,,0.741955,41.042,4.065,0.799953,40.15,4.702,0.734661,40.255,4.935,
2025-01-03 00:00:00+00:00,,0.746721,41.637,3.313,0.780535,40.55,4.02,0.730226,40.318,4.348,
2025-01-03 01:00:00+00:00,,0.742612,43.285,2.575,0.79745,40.733,3.312,0.739741,42.488,3.562,
2025-01-03 02:00:00+00:00,,0.738502,48.765,1.847,0.815772,45.68,2.598,0.725537,46.452,2.727,
2025-01-03 03:00:00+00:00,,0.739698,52.748,1.05,0.800573,49.908,1.872,0.7204,49.812,2.118,
2025-01-03 04:00:00+00:00,,0.7357,54.24,0.685,0.803307,51.857,1.44,0.720993,51.377,1.713,
2025-01-03 05:00:00+00:00,,0.738597,53.875,0.428,0.793094,51.943,1.08,0.719444,51.577,1.303,
2025-01-03 06:00:00+00:00,,0.736236,52.563,0.085,0.805045,50.683,0.928,0.714894,49.87,1.1,
2025-01-03 07:00:00+00:00,,0.740345,49.18,0.448,0.783657,48.168,1.06,0.719713,47.583,1.157,
2025-01-03 08:00:00+00:00,,0.732004,47.353,0.787,0.782655,46.417,1.255,0.714608,46.198,1.258,
2025-01-03 09:00:00+00:00,,0.731101,46.162,0.858,0.783111,45.425,1.373,0.717687,45.448,1.285,
2025-01-03 10:00:00+00:00,,0.73385,46.44,0.678,0.799311,45.107,1.283,0.720724,45.387,1.218,
2025-01-03 11:00:00+00:00,,0.751307,47.077,0.53,0.802015,45.567,1.188,0.741266,46.027,1.103,
2025-01-03 12:00:00+00:00,,0.75577,47.99,0.29,0.803474,45.9,1.06,0.770792,46.987,0.712,
2025-01-03 13:00:00+00:00,,0.760815,41.79,2.368,0.800167,42.575,2.223,0.754132,44.582,1.392,
2025-01-03 14:00:00+00:00,,0.744541,36.077,4.507,0.792825,37.217,4.18,0.748508,38.488,3.525,
2025-01-03 15:00:00+00:00,,0.735556,31.163,6.527,0.797727,33.67,5.507,0.736745,35.673,4.46,
2025-01-03 16:00:00+00:00,,0.724123,28.763,7.413,0.789998,31.087,6.415,0.745756,33.342,5.145,
2025-01-03 17:00:00+00:00,,0.732619,26.645,8.325,0.776366,29.123,7.028,0.741668,31.508,5.71,
2025-01-03 18:00:00+00:00,,0.724916,26.423,8.282,0.789138,28.738,6.988,0.735235,30.677,5.808,
2025-01-03 19:00:00+00:00,,0.739204,27.012,7.758,0.791227,28.853,7.028,0.752312,30.257,6.007,
2025-01-03 20:00:00+00:00,,0.751825,30.018,6.058,0.798548,30.403,6.02,0.749333,32.013,5.17,
2025-01-03 21:00:00+00:00,,0.786707,36.87,2.905,0.842488,35.888,3.495,0.784614,36.475,3.312,
2025-01-03 22:00:00+00:00,,0.799534,42.818,0.885,0.868498,40.558,1.798,0.830272,40.382,2.188,
2025-01-03 23:00:00+00:00,,0.784047,47.873,0.143,0.881027,44.613,1.108,0.834997,45.428,1.12,
2025-01-04 00:00:00+00:00,,0.810323,52.173,-0.447,0.919372,50.082,0.108,0.836291,50.055,0.235,
2025-01-04 01:00:00+00:00,,0.803648,54.452,-0.847,0.88863,53.543,-0.475,0.858393,52.797,-0.272,
2025-01-04 02:00:00+00:00,,0.813993,56.923,-1.363,0.943774,56.628,-1.045,0.877455,55.473,-0.735,
2025-01-04 03:00:00+00:00,,0.790447,56.158,-1.825,0.883535,55.907,-1.137,0.82763,55.493,-0.845,
2025-01-04 04:00:00+00:00,,0.801372,55.148,-2.193,0.896714,52.637,-1.417,0.823324,52.773,-0.767,
2025-01-04 05:00:00+00:00,,0.773662,53.578,-2.377,0.83145,51.06,-1.528,0.753141,49.09,-0.718,
2025-01-04 06:00:00+00:00,,0.74813,52.583,-2.352,0.795056,50.628,-1.555,0.753826,48.495,-0.887,
2025-01-04 07:00:00+00:00,,0.764633,54.832,-2.742,0.794346,52.305,-1.877,0.769372,49.765,-1.133,
2025-01-04 08:00:00+00:00,,0.760592,57.847,-3.355,0.80591,55.337,-2.435,0.752986,52.013,-1.663,
2025-01-04 09:00:00+00:00,,0.77367,60.572,-3.828,0.843108,60.797,-3.585,0.760263,55.217,-2.265,
2025-01-04 10:00:00+00:00,,0.739411,57.412,-3.323,0.799484,57.623,-3.037,0.736869,53.992,-1.97,
2025-01-04 11:00:00+00:00,,0.743156,49.618,-2.687,0.793172,49.065,-2.11,0.733661,46.93,-1.5,
2025-01-04 12:00:00+00:00,,0.735826,47.973,-3.087,0.78559,47.21,-2.425,0.738302,45.56,-2.228,
2025-01-04 13:00:00+00:00,,0.750451,42.125,-0.908,0.801396,42.092,-0.67,0.738869,44.638,-1.77,
2025-01-04 14:00:00+00:00,,0.739967,37.647,0.725,0.808197,38.892,0.508,0.741727,41.148,-0.5,
2025-01-04 15:00:00+00:00,,0.744191,32.752,2.407,0.80987,35.342,1.598,0.742915,37.905,0.248,
2025-01-04 16:00:00+00:00,,0.730513,30.887,2.573,0.77889,33.078,1.998,0.73421,35.8,0.497,
2025-01-04 17:00:00+00:00,,0.742182,28.073,3.413,0.791,30.88,2.383,0.729354,33.495,0.782,
2025-01-04 18:00:00+00:00,,0.733478,28.835,3.203,0.783751,31.552,2.093,0.727152,34.003,0.73,
2025-01-04 19:00:00+00:00,,0.741198,30.553,2.72,0.782558,33.005,1.837,0.724533,34.307,1.013,
2025-01-04 20:00:00+00:00,,0.747911,33.53,1.028,0.800763,34.013,1.225,0.730445,35.103,0.645,
2025-01-04 21:00:00+00:00,,0.753537,35.398,-0.358,0.810838,35.268,0.21,0.731369,34.765,0.118,
2025-01-04 22:00:00+00:00,,0.758061,38.81,-1.497,0.804058,38.59,-0.837,0.735687,36.743,-0.405,
2025-01-04 23:00:00+00:00,,0.787683,41.6,-1.965,0.811441,40.372,-1.167,0.748836,38.295,-0.64,
2025-01-05 00:00:00+00:00,,0.770613,47.382,-2.433,0.840796,44.46,-1.542,0.757678,43.438,-0.968,
2025-01-05 01:00:00+00:00,,0.75923,49.428,-1.447,0.800148,47.41,-0.755,0.737449,47.115,-0.525,
2025-01-05 02:00:00+00:00,,0.754399,46.52,-1.04,0.80437,46.358,-0.445,0.745514,44.962,-0.327,
2025-01-05 03:00:00+00:00,,0.753777,45.193,-0.937,0.813354,44.442,-0.228,0.746404,43.988,-0.263,
2025-01-05 04:00:00+00:00,,0.749363,44.55,-0.6,0.793731,44.348,-0.075,0.727724,42.465,0.298,
2025-01-05 05:00:00+00:00,,0.735679,44.878,-0.53,0.77731,44.753,-0.068,0.727231,43.217,0.267,
2025-01-05 06:00:00+00:00,,0.74029,46.84,-1.148,0.776925,46.388,-0.598,0.725183,44.273,-0.067,
2025-01-05 07:00:00+00:00,,0.7388,49.943,-1.932,0.792519,48.538,-1.128,0.733469,46.447,-0.563,
2025-01-05 08:00:00+00:00,,0.750126,51.888,-2.272,0.780168,49.39,-1.305,0.750099,49.892,-1.627,
2025-01-05 09:00:00+00:00,,0.754939,51.982,-2.195,0.788997,49.252,-1.0,0.735965,50.95,-1.893,
2025-01-05 10:00:00+00:00,,0.749089,51.433,-1.865,0.798631,49.798,-1.077,0.726216,50.748,-1.512,
2025-01-05 11:00:00+00:00,,0.742873,50.433,-1.367,0.781748,48.497,-0.688,0.722975,49.698,-0.927,
2025-01-05 12:00:00+00:00,,0.746979,49.847,-1.2,0.776939,48.82,-0.728,0.717542,48.85,-0.757,
2025-01-05 13:00:00+00:00,,0.747385,46.752,-0.445,0.779748,46.405,-0.045,0.724527,46.6,-0.292,
2025-01-05 14:00:00+00:00,,0.752598,41.392,1.073,0.793284,40.882,1.61,0.717222,41.995,1.042,
2025-01-05 15:00:00+00:00,,0.73877,33.975,3.355,0.787162,34.382,3.572,0.720938,36.868,2.322,
2025-01-05 16:00:00+00:00,,0.7332,32.687,3.762,0.77456,34.273,3.343,0.726074,35.282,2.722,
2025-01-05 17:00:00+00:00,,0.744824,32.738,3.98,0.77362,34.338,3.478,0.726016,35.777,2.695,
2025-01-05 18:00:00+00:00,,0.742064,35.22,3.195,0.784384,36.153,3.007,0.727183,38.018,2.183,
2025-01-05 19:00:00+00:00,,0.742654,37.375,2.668,0.795198,37.608,2.745,0.725793,40.047,1.875,
2025-01-05 20:00:00+00:00,,0.746545,38.53,2.172,0.793441,39.013,2.428,0.739074,40.65,1.69,
2025-01-05 21:00:00+00:00,,0.749378,42.358,0.717,0.782151,42.38,1.2,0.73093,41.803,1.23,
2025-01-05 22:00:00+00:00,,0.761986,46.88,-0.265,0.790746,45.203,0.53,0.735153,44.508,0.748,
2025-01-05 23:00:00+00:00,,0.755464,48.263,-0.327,0.811182,46.583,0.525,0.734744,45.795,0.708,
2025-01-06 00:00:00+00:00,,0.765911,49.52,-0.407,0.815142,47.38,0.293,0.740198,47.123,0.532,
2025-01-06 01:00:00+00:00,,0.762116,51.762,-1.123,0.84577,48.612,-0.217,0.744518,48.943,0.013,
2025-01-06 02:00:00+00:00,,0.754821,54.698,-2.063,0.895108,52.095,-1.182,0.751045,50.497,-0.562,
2025-01-06 03:00:00+00:00,,0.752527,56.713,-2.635,0.881103,51.887,-1.572,0.759595,52.253,-1.208,
2025-01-06 04:00:00+00:00,,0.738983,54.707,-2.71,0.858506,57.853,-2.595,0.75262,53.587,-1.792,
2025-01-06 05:00:00+00:00,,0.745619,59.977,-3.953,0.793419,58.503,-3.613,0.749796,55.943,-2.807,
2025-01-06 06:00:00+00:00,,0.763117,63.625,-4.858,0.790829,59.71,-4.085,0.759602,57.35,-3.28,
2025-01-06 07:00:00+00:00,,0.754938,63.145,-4.93,0.791984,59.55,-4.248,0.760573,57.247,-3.527,
2025-01-06 08:00:00+00:00,,0.754626,62.392,-5.125,0.804952,57.562,-4.337,0.764465,57.27,-3.943,
2025-01-06 09:00:00+00:00,,0.772404,62.408,-5.2,0.873234,56.507,-4.46,0.77772,56.987,-4.108,
2025-01-06 10:00:00+00:00,,0.785485,62.528,-5.248,0.901938,57.772,-4.582,0.802121,57.438,-4.087,
2025-01-06 11:00:00+00:00,,0.771649,58.64,-4.733,0.889615,56.315,-4.178,0.811086,55.478,-3.822,
2025-01-06 12:00:00+00:00,,0.769802,55.288,-4.105,0.884995,54.782,-3.852,0.809227,53.372,-3.475,
2025-01-06 13:00:00+00:00,,0.769318,53.523,-3.718,0.894218,52.56,-3.443,0.821313,52.288,-3.285,
2025-01-06 14:00:00+00:00,,0.773968,50.913,-2.795,0.863007,50.822,-2.722,0.796507,51.192,-2.793,
2025-01-06 15:00:00+00:00,,0.765317,47.947,-1.777,0.874765,47.892,-1.813,0.783361,49.345,-2.097,
2025-01-06 16:00:00+00:00,,0.762319,45.997,-1.013,0.886757,46.103,-1.077,0.768062,47.968,-1.488,
2025-01-06 17:00:00+00:00,,0.758638,45.053,-1.007,0.867176,45.205,-0.882,0.79713,47.112,-1.313,
2025-01-06 18:00:00+00:00,,0.763629,44.953,-1.145,0.900829,45.62,-1.042,0.779835,46.632,-1.337,
2025-01-06 19:00:00+00:00,,0.769233,44.173,-0.872,0.873937,44.737,-0.682,0.786787,45.625,-1.092,
2025-01-06 20:00:00+00:00,,0.819907,45.48,-1.118,0.853927,45.342,-0.852,0.785267,46.118,-1.123,
2025-01-06 21:00:00+00:00,,0.81664,49.607,-2.26,0.889719,47.938,-1.607,0.786466,47.932,-1.608,
2025-01-06 22:00:00+00:00,,0.831361,51.842,-2.795,0.900446,50.912,-2.288,0.812073,49.328,-1.965,
2025-01-06 23:00:00+00:00,,0.77997,49.035,-2.488,0.921847,49.342,-2.092,0.778255,48.065,-1.933,
2025-01-07 00:00:00+00:00,,0.765818,49.373,-3.315,0.875686,48.6,-2.813,0.78607,48.165,-2.74,
2025-01-07 01:00:00+00:00,,0.76525,45.727,-3.61,0.856779,45.103,-3.127,0.756406,45.007,-3.175,
2025-01-07 02:00:00+00:00,,0.754294,45.708,-4.492,0.844699,46.95,-4.052,0.756504,45.107,-3.88,
2025-01-07 03:00:00+00:00,,0.753517,48.287,-5.462,0.858288,48.938,-5.012,0.758589,46.865,-4.722,
2025-01-07 04:00:00+00:00,,0.746212,48.655,-6.035,0.86441,48.83,-5.572,0.759769,47.068,-5.257,
2025-01-07 05:00:00+00:00,,0.741706,49.782,-6.667,0.858979,50.303,-6.205,0.74168,48.255,-5.933,
2025-01-07 06:00:00+00:00,,0.734377,51.695,-7.457,0.838163,51.667,-6.978,0.73424,49.665,-6.777,
2025-01-07 07:00:00+00:00,,0.731339,54.415,-8.152,0.841419,54.523,-7.723,0.736606,52.615,-7.442,
2025-01-07 08:00:00+00:00,,0.733353,55.708,-8.547,0.773714,56.377,-8.163,0.736608,53.805,-7.76,
2025-01-07 09:00:00+00:00,,0.739331,56.337,-8.567,0.768554,56.638,-8.17,0.746067,53.662,-7.673,
2025-01-07 10:00:00+00:00,,0.748054,56.715,-8.653,0.810705,55.602,-8.017,0.766648,53.65,-7.662,
2025-01-07 11:00:00+00:00,,0.757237,57.288,-8.637,0.841593,56.565,-8.025,0.767082,53.833,-7.602,
2025-01-07 12:00:00+00:00,,0.778952,56.507,-8.08,0.867268,56.163,-7.588,0.792844,53.792,-7.29,
2025-01-07 13:00:00+00:00,,0.774867,47.788,-5.323,0.842836,47.662,-4.847,0.780575,51.127,-6.257,
2025-01-07 14:00:00+00:00,,0.760927,38.835,-2.622,0.829838,39.338,-2.518,0.77669,42.925,-3.912,
2025-01-07 15:00:00+00:00,,0.745382,35.635,-2.592,0.824504,36.888,-2.543,0.763015,37.887,-3.2,
